file
568
1.70E-03	1.63E-03	1.06E-03	1.45E-03	0.000146471
-3.14E-03	1.78E-03	-2.92E-03	1.15E-03	0.000115263
4.58E-04	9.83E-04	-2.03E-04	8.78E-04	8.03571E-05
7.58E-04	1.73E-04	1.22E-03	-3.08E-04	0.000147391
-1.31E-03	6.53E-04	-1.93E-03	3.98E-04	0.000127857
-1.57E-03	1.06E-03	-1.04E-03	6.53E-04	0.0001365
-1.13E-04	1.58E-04	-7.73E-04	1.13E-04	0.000099
-6.75E-05	9.08E-04	-5.78E-04	4.88E-04	0.0001095
3.67E-03	2.18E-03	3.05E-03	1.94E-03	0.000104118
5.18E-04	8.03E-04	1.16E-03	6.68E-04	0.0001475
2.29E-03	-6.23E-04	2.62E-03	-1.19E-03	0.000136071
-1.21E-03	1.33E-03	-6.38E-04	9.98E-04	0.0001275
-2.24E-03	2.90E-03	-1.78E-03	2.44E-03	0.000129167
8.48E-04	6.53E-04	3.83E-04	1.88E-04	0.000117273
-2.50E-03	1.72E-03	-1.91E-03	1.42E-03	0.00016875
-1.15E-03	2.36E-03	-8.48E-04	1.78E-03	0.000171
-2.56E-03	-6.53E-04	-1.93E-03	-8.33E-04	0.000145
-1.07E-03	2.48E-04	-4.43E-04	6.75E-05	8.90625E-05
-3.71E-03	1.94E-03	-3.10E-03	1.72E-03	0.00013575
-3.01E-03	-2.57E-03	-3.62E-03	-2.80E-03	0.00014175
-1.51E-03	2.81E-03	-9.08E-04	2.56E-03	0.000150938
-3.38E-04	1.16E-03	-9.83E-04	1.07E-03	0.000135
2.05E-03	1.45E-03	1.54E-03	1.04E-03	0.000121579
3.62E-03	2.12E-03	3.05E-03	1.81E-03	0.000115833
5.18E-04	8.18E-04	1.06E-03	4.58E-04	0.00008925
-9.83E-04	8.25E-05	-1.63E-03	2.25E-05	9.91667E-05
-1.58E-03	5.25E-05	-2.03E-03	-4.13E-04	9.69231E-05
-1.09E-03	1.28E-04	-6.23E-04	-3.23E-04	0.000091875
-2.59E-03	-1.82E-03	-3.19E-03	-2.06E-03	8.92857E-05
-1.28E-03	2.03E-03	-6.83E-04	1.79E-03	0.00017375
8.78E-04	-1.07E-03	1.40E-03	-1.45E-03	9.63158E-05
-1.45E-03	2.33E-03	-8.18E-04	2.20E-03	0.000155
-9.53E-04	2.02E-03	-8.18E-04	1.39E-03	0.000116053
-1.09E-03	2.02E-03	-5.18E-04	1.72E-03	0.000147692
-2.87E-03	1.49E-03	-2.57E-03	9.23E-04	0.00014325
2.77E-03	2.03E-04	3.34E-03	-9.75E-05	0.000154688
1.34E-03	1.18E-03	8.33E-04	7.88E-04	0.000159546
3.40E-03	2.09E-03	2.86E-03	1.75E-03	0.00010625
-2.41E-03	1.78E-03	-2.51E-03	1.15E-03	0.000134118
2.51E-03	1.88E-04	3.14E-03	8.25E-05	0.000132273
-1.85E-03	2.45E-03	-1.27E-03	2.20E-03	0.000093
-2.36E-03	5.48E-04	-1.78E-03	2.93E-04	0.000183333
9.98E-04	1.19E-03	5.18E-04	7.73E-04	0.00011625
5.63E-04	-6.23E-04	1.04E-03	-1.04E-03	0.000204
-1.19E-03	1.34E-03	-7.13E-04	9.23E-04	0.000114783
2.03E-03	1.60E-03	1.60E-03	1.13E-03	0.0001365
1.06E-03	2.03E-04	6.23E-04	-2.63E-04	0.000126177
-2.00E-03	-3.83E-04	-2.53E-03	-7.43E-04	0.00021
-3.02E-03	-2.48E-03	-3.47E-03	-2.93E-03	0.000151579
-3.04E-03	-2.47E-03	-3.49E-03	-2.92E-03	0.000155625
3.04E-03	-2.33E-04	2.41E-03	-3.23E-04	0.000100313
1.16E-03	-1.07E-03	5.33E-04	-1.15E-03	0.0001125
-2.12E-03	8.48E-04	-2.75E-03	7.73E-04	0.000147353
1.27E-03	-2.78E-04	1.90E-03	-3.38E-04	9.07895E-05
-1.12E-03	2.25E-05	-1.75E-03	-3.75E-05	0.000102
-1.43E-03	8.33E-04	-1.48E-03	2.03E-04	0.000154737
-2.74E-03	-1.67E-03	-3.34E-03	-1.87E-03	0.000163846
1.34E-03	1.37E-03	7.28E-04	1.25E-03	0.000126
-2.99E-03	-1.36E-03	-2.39E-03	-1.54E-03	0.000158824
2.78E-03	-8.48E-04	3.38E-03	-1.03E-03	0.000125625
-1.78E-03	2.11E-03	-1.33E-03	1.67E-03	0.00007125
3.17E-03	2.02E-03	2.63E-03	1.70E-03	0.000075
-1.28E-04	8.18E-04	-6.68E-04	5.03E-04	0.000115313
