plot_label	case_dir	x_fraction_segments	cumulative_contribution_share
P=1e-4, tg=1000 s	tg4	0.27979390681	0.83432496262
P=1e-4, tg=1000 s	tg4	0.289874551971	0.840943014021
P=1e-4, tg=1000 s	tg4	0.299955197133	0.850629248958
P=1e-4, tg=1000 s	tg4	0.309811827957	0.857022165171
P=1e-4, tg=1000 s	tg4	0.319892473118	0.865452280854
P=1e-4, tg=1000 s	tg4	0.32997311828	0.872387368281
P=1e-4, tg=1000 s	tg4	0.339829749104	0.878207037167
P=1e-4, tg=1000 s	tg4	0.349910394265	0.884362890597
P=1e-4, tg=1000 s	tg4	0.359991039427	0.889963087777
P=1e-4, tg=1000 s	tg4	0.369847670251	0.89593163669
P=1e-4, tg=1000 s	tg4	0.379928315412	0.900894907748
P=1e-4, tg=1000 s	tg4	0.389784946237	0.904878004151
P=1e-4, tg=1000 s	tg4	0.399865591398	0.908488651661
P=1e-4, tg=1000 s	tg4	0.409946236559	0.914009964158
P=1e-4, tg=1000 s	tg4	0.419802867384	0.918144796079
P=1e-4, tg=1000 s	tg4	0.429883512545	0.923005981127
P=1e-4, tg=1000 s	tg4	0.439964157706	0.928524956939
P=1e-4, tg=1000 s	tg4	0.44982078853	0.933247787843
P=1e-4, tg=1000 s	tg4	0.459901433692	0.937907137009
P=1e-4, tg=1000 s	tg4	0.469982078853	0.941657337264
P=1e-4, tg=1000 s	tg4	0.479838709677	0.945725434718
P=1e-4, tg=1000 s	tg4	0.489919354839	0.949353937922
P=1e-4, tg=1000 s	tg4	0.5	0.953028945752
P=1e-4, tg=1000 s	tg4	0.509856630824	0.956013380065
P=1e-4, tg=1000 s	tg4	0.519937275986	0.959345953099
P=1e-4, tg=1000 s	tg4	0.52979390681	0.962315553215
P=1e-4, tg=1000 s	tg4	0.539874551971	0.965082560485
P=1e-4, tg=1000 s	tg4	0.549955197133	0.96788550827
P=1e-4, tg=1000 s	tg4	0.559811827957	0.970816243762
P=1e-4, tg=1000 s	tg4	0.569892473118	0.973585996691
P=1e-4, tg=1000 s	tg4	0.57997311828	0.975900686336
P=1e-4, tg=1000 s	tg4	0.589829749104	0.978177958449
P=1e-4, tg=1000 s	tg4	0.599910394265	0.980437466731
P=1e-4, tg=1000 s	tg4	0.609991039427	0.982585095283
P=1e-4, tg=1000 s	tg4	0.619847670251	0.984081378598
P=1e-4, tg=1000 s	tg4	0.629928315412	0.985641641376
P=1e-4, tg=1000 s	tg4	0.639784946237	0.987787403596
P=1e-4, tg=1000 s	tg4	0.649865591398	0.989295447276
P=1e-4, tg=1000 s	tg4	0.659946236559	0.990783086322
