plot_label	case_dir	x_fraction_segments	cumulative_contribution_share
P=1e-4, Np=1e5	Np2	0.169777378008	0.702822031379
P=1e-4, Np=1e5	Np2	0.179896559478	0.723216439624
P=1e-4, Np=1e5	Np2	0.18979087025	0.736484964509
P=1e-4, Np=1e5	Np2	0.19991005172	0.751567387355
P=1e-4, Np=1e5	Np2	0.209804362492	0.764286527066
P=1e-4, Np=1e5	Np2	0.219923543962	0.775263505101
P=1e-4, Np=1e5	Np2	0.229817854734	0.786024984768
P=1e-4, Np=1e5	Np2	0.239937036204	0.794156415713
P=1e-4, Np=1e5	Np2	0.249831346975	0.803403258458
P=1e-4, Np=1e5	Np2	0.259950528446	0.814185790576
P=1e-4, Np=1e5	Np2	0.269844839217	0.823349122071
P=1e-4, Np=1e5	Np2	0.279964020688	0.832478641101
P=1e-4, Np=1e5	Np2	0.289858331459	0.841054196093
P=1e-4, Np=1e5	Np2	0.29997751293	0.850652332428
P=1e-4, Np=1e5	Np2	0.309871823701	0.85910269723
P=1e-4, Np=1e5	Np2	0.319991005172	0.865851666372
P=1e-4, Np=1e5	Np2	0.329885315943	0.872202135266
P=1e-4, Np=1e5	Np2	0.339779626715	0.878701947665
P=1e-4, Np=1e5	Np2	0.349898808185	0.885297964229
P=1e-4, Np=1e5	Np2	0.359793118957	0.889385169826
P=1e-4, Np=1e5	Np2	0.369912300427	0.893683412736
P=1e-4, Np=1e5	Np2	0.379806611199	0.899404563505
P=1e-4, Np=1e5	Np2	0.389925792669	0.90511762532
P=1e-4, Np=1e5	Np2	0.399820103441	0.909269938959
P=1e-4, Np=1e5	Np2	0.409939284911	0.914150424755
P=1e-4, Np=1e5	Np2	0.419833595682	0.918816903576
P=1e-4, Np=1e5	Np2	0.429952777153	0.923475124871
P=1e-4, Np=1e5	Np2	0.439847087924	0.928222281263
P=1e-4, Np=1e5	Np2	0.449966269395	0.932687762389
P=1e-4, Np=1e5	Np2	0.459860580166	0.937344503043
P=1e-4, Np=1e5	Np2	0.469979761637	0.941809241957
P=1e-4, Np=1e5	Np2	0.479874072408	0.945333251065
P=1e-4, Np=1e5	Np2	0.489993253879	0.94928738538
P=1e-4, Np=1e5	Np2	0.49988756465	0.952738515281
P=1e-4, Np=1e5	Np2	0.509781875422	0.955586712837
P=1e-4, Np=1e5	Np2	0.519901056892	0.959477882038
P=1e-4, Np=1e5	Np2	0.529795367664	0.962126256673
P=1e-4, Np=1e5	Np2	0.539914549134	0.965018197781
P=1e-4, Np=1e5	Np2	0.549808859906	0.967484547496
P=1e-4, Np=1e5	Np2	0.559928041376	0.970590032659
P=1e-4, Np=1e5	Np2	0.569822352148	0.973161058039
